administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
0.0,0.0,0,0.0,5.0,3.367295829986474,0.0,0.024692612590371414,0.0,May,Windows,Mozilla Firefox,Eastern Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,22.0,5.616771097666572,0.0,0.04879016416943204,0.0,Mar,Windows,Microsoft Edge,North America,Google search,Returning_Visitor,False,False
6.0,4.1040198276904984,0,0.0,16.0,7.893572073504902,0.008662373078652587,0.015873349156290163,0.0,Nov,MACOS,Safari,Northern Africa,Facebook ads,Returning_Visitor,True,False
0.0,4.938602091196424,2,4.465908118654584,204.0,7.871692664323645,0.002696361547742533,0.01291622526654623,1.4816045409242156,Nov,iOS,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,True
3.0,4.564348191467836,0,0.0,59.0,7.27931883541462,0.011730922875698699,0.026641930946421092,2.4849066497880004,May,iOS,Safari,Eastern Europe,Bing search,Returning_Visitor,False,False
0.0,4.448973335356936,1,0.0,34.0,7.986164860332727,0.0,0.014888612493750559,1.916922612182061,Dec,Windows,Google Chrome,Eastern Europe,Google search,New_Visitor,False,True
3.0,3.729541435832826,0,0.0,7.0,5.726847747587197,0.03556017539855088,0.08157998699242285,4.213607983048918,Sep,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,29.0,5.983936280687191,0.009653257028138346,0.04783732941416006,3.8110970868381857,Dec,iOS,Safari,North America,Instagram ads,Returning_Visitor,False,True
0.0,0.0,0,0.0,1.0,7.3777589082278725,0.0,0.03052920503482279,0.0,Nov,MACOS,Samsung Internet,Southern Africa,Direct Traffic,Returning_Visitor,True,False
2.0,5.136974216139274,0,0.0,1.0,6.484635235635252,0.0,0.001998002662673058,4.473921899378137,June,Windows,Mozilla Firefox,Oceania,Google search,New_Visitor,False,True
0.0,0.0,0,0.0,19.0,7.65728279297819,0.021957167352042138,0.055434706888100524,0.0,May,Windows,Google Chrome,South America,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,8.0,5.272999558563747,0.0,0.0009995003330834232,0.0,Nov,MACOS,Safari,North America,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,220.0,8.746557354543503,0.0013990209137074087,0.017839918128331016,0.0,Dec,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,True,False
3.0,4.952299717083292,0,0.0,21.0,6.697034247666484,0.0,0.010939940038334263,0.0,Dec,Windows,Google Chrome,Western Europe,Google search,New_Visitor,False,False
5.0,4.42484663185681,0,0.0,9.0,3.713572066704308,0.0,0.010939940038334263,0.0,May,Windows,Google Chrome,Western Europe,Instagram ads,New_Visitor,True,False
3.0,3.7612001156935624,0,3.5691576226137323,4.0,2.995732273553991,0.0,0.03922071315328133,0.0,May,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
6.0,6.581332378213926,6,4.653960350157523,98.0,6.4457198193855785,0.0,0.009950330853168092,0.7884573603642703,May,Android,Internet Explorer,Asia,Instagram ads,Returning_Visitor,False,False
3.0,6.100318952020064,0,0.0,28.0,6.505784060128229,0.010742096531902029,0.028587456851912472,0.0,May,Windows,Google Chrome,North America,Twitter,Returning_Visitor,False,False
3.0,3.3843902633457743,0,0.0,9.0,5.081404364984463,0.023716526617316065,0.04305948946044701,0.0,May,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,12.0,5.384495062789089,0.03101405352916954,0.01291622526654623,0.0,May,MACOS,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Mar,MACOS,Safari,Asia,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,20.0,6.505784060128229,0.0132123314721349,0.036331929247390204,3.3603753871419,May,Windows,Google Chrome,Northern Africa,Facebook ads,Returning_Visitor,False,True
0.0,0.0,0,0.0,48.0,6.881411303642535,0.0055843782939006634,0.026641930946421092,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
8.0,5.166213525914699,0,0.0,33.0,7.0825485693553,0.001199280575482187,0.02273948696948934,3.6136169696133895,Dec,MACOS,Safari,Oceania,Facebook ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,2.0,2.5649493574615367,0.13976194237515863,0.14842000511827322,0.0,Nov,Android,Android,North America,Instagram ads,Returning_Visitor,False,False
5.0,3.6000482404073204,2,3.091042453358316,34.0,6.796823718274855,0.006081470315867954,0.008959741371471801,0.0,Mar,Windows,Microsoft Edge,North America,Youtube channel,New_Visitor,True,False
0.0,0.0,0,0.0,7.0,4.127134385045092,0.0,0.06485097231961627,0.0,Aug,Windows,Google Chrome,Asia,Instagram Page,New_Visitor,False,False
0.0,0.0,0,0.0,43.0,7.1252830915107115,0.0031948908965192886,0.02761516703297339,0.0,Nov,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
15.0,5.625802390311868,3,5.335131339670753,207.0,8.672314828283538,9.999500033329732e-05,0.001998002662673058,3.517497837358316,Nov,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,True
2.0,5.1298987149230735,0,0.0,15.0,4.672828834461906,0.004390348301292854,0.02176149178151271,0.0,May,Android,Google Chrome,South America,Bing search,Returning_Visitor,False,False
1.0,3.449987545831587,2,3.58351893845611,36.0,6.80128303447162,0.0,0.017839918128331016,3.0301337002713233,Mar,Windows,Google Chrome,Africa,Google search,Returning_Visitor,True,True
0.0,0.0,0,0.0,19.0,4.718498871295094,0.021370025736192545,0.06297479916138839,0.0,May,Windows,Microsoft Edge,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,7.2115567333138015,0.0,0.003992021269537457,0.0,May,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
1.0,2.9444389791664403,0,0.0,12.0,5.488937726156687,0.01242251999855711,0.04114194333117521,0.0,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,6.0,5.272999558563747,0.0,0.01980262729617973,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,3.5691576226137323,155.0,6.68586094706836,0.0023971245997214514,0.014888612493750559,1.308332819650179,May,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
3.0,3.339321977944068,1,4.333361462692601,27.0,6.529418838262226,0.0064789660977090735,0.03825871211709027,0.0,Oct,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,False,False
5.0,5.53338948872752,4,5.890262041598819,39.0,7.954021087278037,0.005286004429237438,0.016857117066422806,2.0918640616783932,May,MACOS,Safari,Asia,Google search,Returning_Visitor,True,True
3.0,5.049856007249537,0,0.0,11.0,6.282266746896006,0.0,0.023716526617316065,0.0,Oct,MACOS,Samsung Internet,Asia,Bing search,New_Visitor,True,False
1.0,2.9856819377004897,0,0.0,33.0,6.639875833826536,0.011335509663745679,0.02273948696948934,0.0,Aug,Windows,Microsoft Edge,Eastern Europe,Pinterest,Returning_Visitor,True,False
3.0,2.3978952727983707,0,0.0,14.0,6.911747300251674,0.034208171329736956,0.0620353909194527,0.0,Nov,MACOS,Safari,North America,Youtube ads,Returning_Visitor,True,False
3.0,5.059425458265688,1,2.1972245773362196,87.0,7.231287004327616,0.019312311032372884,0.035367143837291344,0.0,Nov,MACOS,Samsung Internet,Western Europe,Facebook ads,Returning_Visitor,False,False
6.0,5.766793015275883,1,2.0794415416798357,29.0,6.448889394146858,0.0,0.007968169649176881,0.0,May,Android,Google Chrome,Western Europe,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Mar,MACOS,Google Chrome,Oceania,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,23.0,6.887552571664617,0.0,0.003992021269537457,0.0,Mar,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,16.0,7.084583513605234,0.0,0.006975613736425138,4.14946386144318,Jul,MACOS,Safari,North America,Instagram Page,New_Visitor,True,True
0.0,0.0,0,0.0,17.0,7.081708586105575,0.04659728537678226,0.051643233151838386,0.0,May,MACOS,Safari,Eastern Europe,Google search,Returning_Visitor,False,False
0.0,2.70805020110221,0,0.0,34.0,6.115892125483034,0.014297304700824394,0.011928570865273812,0.0,Nov,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,True,False
2.0,2.4849066497880004,1,3.1780538303479458,2.0,4.867534450455582,0.0,0.024692612590371414,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,12.0,6.437751649736401,0.03275756423817229,0.036331929247390204,2.2925347571405443,May,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
2.0,3.332204510175204,0,0.0,8.0,4.955827057601261,0.022348403663761767,0.03729578474369693,0.0,Mar,Windows,Microsoft Edge,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,19.0,6.240275845170769,0.0,0.058268908123975824,0.0,May,Windows,Google Chrome,Western Europe,Direct Traffic,Returning_Visitor,False,False
0.0,0.0,0,3.5691576226137323,3.0,5.003946305945459,0.0,0.04879016416943204,0.0,Feb,MACOS,Safari,North America,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,8.0,5.905361848054571,0.0,0.04879016416943204,0.0,May,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,True,False
5.0,4.477336814478207,0,0.0,15.0,6.55250788703459,0.0,0.0009995003330834232,0.0,Mar,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,4.448973335356936,0,0.0,64.0,7.266827347520591,0.0,0.016857117066422806,3.8979240810486444,Nov,Windows,Google Chrome,Africa,Bing search,Returning_Visitor,False,True
0.0,0.0,1,4.197201947661808,2.0,4.127134385045092,0.0,0.051643233151838386,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,6,5.82600010738045,37.0,7.7279755421055585,0.020586633608388312,0.01980262729617973,3.6988297849671046,Nov,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
4.0,4.001254139217064,0,0.0,34.0,7.322510433997394,0.006379606964038988,0.02761516703297339,0.0,Nov,Windows,Google Chrome,North America,Youtube channel,Returning_Visitor,False,True
2.0,3.9219733362813143,0,0.0,40.0,7.713784616598755,0.0,0.004987541511038968,4.799090878625398,Nov,iOS,Safari,North America,Google search,New_Visitor,True,True
16.0,5.307457289406365,7,3.449987545831587,62.0,7.56734567601324,0.022837233902757128,0.024692612590371414,3.703768066607687,Jul,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,24.0,7.3343293503005365,0.0,0.03246719013750141,0.0,Mar,iOS,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,4.448973335356936,0,0.0,1.0,6.089044875446846,0.0,0.006975613736425138,0.0,Aug,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
11.0,5.844027392264101,6,6.333279628139691,116.0,8.406038142050075,0.0009995003330834232,0.015873349156290163,2.6026896854443837,Dec,MACOS,Google Chrome,South America,Google search,Returning_Visitor,True,False
0.0,0.0,1,0.0,14.0,5.8971538676367405,0.0,0.014888612493750559,0.0,Oct,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,1.0,0.0,0.0,0.09531017980432493,0.0,Dec,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
3.0,3.7297014487141915,0,0.0,18.0,5.560681631015528,0.0,0.003992021269537457,0.0,May,Windows,Mozilla Firefox,Western Europe,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,82.0,8.488382109562117,0.007769737264360694,0.023716526617316065,0.0,May,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,False,False
1.0,4.069026754237811,0,0.0,50.0,8.107720061910534,0.0023971245997214514,0.008959741371471801,2.4849066497880004,Dec,iOS,Opera,Asia,Google search,Returning_Visitor,False,True
0.0,4.448973335356936,2,3.871201010907891,39.0,6.9411900550683745,0.03401487858727762,0.060153922819747144,0.0,Mar,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,84.0,8.538758969330798,0.020586633608388312,0.036331929247390204,0.0,June,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,5.0,5.707110264748875,0.06137727967490334,0.10795714150509236,0.0,May,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
6.0,3.6847040826197737,3,4.356708826689592,70.0,8.30671904320269,0.029850021968885292,0.06109509935981083,2.163323025660538,June,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
5.0,4.579852378003801,0,0.0,24.0,6.822197390620491,0.0,0.01291622526654623,0.0,Dec,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,11.0,5.973809611869261,0.0,0.017839918128331016,0.0,May,Windows,Opera,Africa,Instagram ads,Returning_Visitor,True,False
1.0,1.589235205116581,0,0.0,5.0,4.343805421853684,0.04315527031392763,0.055434706888100524,0.0,Oct,Android,Google Chrome,South America,Youtube ads,Returning_Visitor,True,False
1.0,3.339321977944068,0,0.0,25.0,7.3777589082278725,0.0,0.01291622526654623,3.6216707044204863,Nov,Windows,Google Chrome,South America,Affiliate marketing,Returning_Visitor,False,True
3.0,4.550361949528307,2,3.0301337002713233,8.0,4.709530201312334,0.0,0.02176149178151271,0.0,Oct,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
3.0,3.9080149840306073,2,4.743191483885466,81.0,8.315566483564277,0.010939940038334263,0.02176149178151271,0.0,Aug,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
1.0,2.5649493574615367,0,0.0,6.0,3.295836866004329,0.03922071315328133,0.006975613736425138,0.0,Nov,Android,Google Chrome,North America,Affiliate marketing,New_Visitor,False,False
0.0,0.0,0,0.0,27.0,6.398594934535208,0.0,0.005982071677547469,3.5751506887855933,May,iOS,Google Chrome,North America,Google search,Returning_Visitor,False,False
6.0,5.38541207339897,3,3.624340932976365,95.0,7.7501841622578365,0.0032945669494301114,0.010939940038334263,3.0106208860477417,Nov,MACOS,Safari,Asia,Facebook ads,Returning_Visitor,False,True
0.0,0.0,0,0.0,44.0,7.99598047476376,0.0,0.024692612590371414,0.0,Dec,Windows,Google Chrome,North America,Affiliate marketing,Returning_Visitor,True,False
1.0,0.0,0,0.0,29.0,7.733245646529795,0.007769737264360694,0.01291622526654623,0.0,Dec,MACOS,Safari,North America,Google search,New_Visitor,False,False
4.0,4.601831284756021,0,0.0,11.0,6.1070228877422545,0.011137744410456021,0.02761516703297339,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
10.0,5.006627272698717,0,0.0,3.0,4.795790545596741,0.0,0.0769610411361284,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
6.0,5.371667397679875,7,6.1779441140506,87.0,9.155461710466193,0.003593535510130218,0.024692612590371414,1.7227665977411035,Dec,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
3.0,3.784189633918261,0,0.0,10.0,6.1675164908883415,0.007571265496318126,0.023716526617316065,0.0,May,Android,Google Chrome,Africa,Instagram ads,Returning_Visitor,True,False
0.0,4.448973335356936,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Feb,Windows,Google Chrome,North America,Twitter,Returning_Visitor,False,False
0.0,0.0,0,0.0,2.0,3.6888794541139363,0.0,0.09531017980432493,0.0,Dec,Windows,Google Chrome,Asia,Tik Tok ads,Returning_Visitor,False,False
0.0,0.0,2,4.3694478524670215,48.0,8.048468743668883,0.0037927982386962624,0.02176149178151271,1.6863989535702288,Oct,Windows,Mozilla Firefox,Asia,Facebook ads,Returning_Visitor,True,False
3.0,4.183575695950044,0,0.0,80.0,6.641182169740591,0.021174235231406567,0.023716526617316065,0.0,Nov,Android,Google Chrome,Western Europe,Direct Traffic,Returning_Visitor,True,False
0.0,4.448973335356936,0,0.0,9.0,4.990432586778736,0.03198304585305074,0.07325046173959274,0.0,May,Android,Google Chrome,Asia,Twitter,Returning_Visitor,False,False
0.0,0.0,0,0.0,2.0,3.713572066704308,0.0,0.03246719013750141,0.0,Mar,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,39.0,7.141245122350491,0.019508466388043013,0.03729578474369693,0.0,Mar,iOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,3.0,4.90527477843843,0.04879016416943204,0.04879016416943204,0.0,Mar,Windows,Mozilla Firefox,Eastern Europe,Instagram ads,Returning_Visitor,False,False
9.0,4.448973335356936,0,0.0,70.0,8.053887083618223,0.0,0.007968169649176881,2.151762203259462,Nov,Windows,Google Chrome,Western Europe,Instagram Page,Returning_Visitor,False,False
1.0,3.6506582412937387,0,0.0,56.0,7.108244139731541,0.0015987213636970735,0.01980262729617973,0.0,May,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,8.0,5.814130531825066,0.0,0.026641930946421092,3.254242968705492,May,Windows,QQ,North America,Google search,New_Visitor,False,True
2.0,3.879499813722586,0,0.0,22.0,5.808142489980444,0.0,0.007968169649176881,0.0,June,Windows,Mozilla Firefox,Western Europe,Google search,New_Visitor,False,False
1.0,4.499809670330265,0,0.0,4.0,3.258096538021482,0.0,0.03246719013750141,0.0,Nov,MACOS,Samsung Internet,North America,Facebook page,New_Visitor,False,False
0.0,3.5263605246161616,0,0.0,10.0,6.738152494595957,0.0,0.03729578474369693,0.0,Mar,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,4.448973335356936,0,0.0,28.0,7.282761179605593,0.05401458830623835,0.08801087732271337,0.0,Dec,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,True,False
0.0,4.448973335356936,0,0.0,31.0,6.0473721790462776,0.0023971245997214514,0.001998002662673058,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,True,False
1.0,4.930870325627393,0,0.0,4.0,6.3784261836515865,0.0,0.024692612590371414,0.0,Mar,Android,Google Chrome,South America,Google search,Returning_Visitor,False,False
2.0,4.069026754237811,0,0.0,21.0,5.2832037287379885,0.0260575343192896,0.04688358589885046,0.0,Mar,MACOS,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
3.0,2.6390573296152584,0,0.0,10.0,6.48768401848461,0.0,0.024692612590371414,0.0,Nov,Windows,Microsoft Edge,Western Europe,Youtube channel,New_Visitor,False,False
0.0,0.0,0,0.0,7.0,6.747586526829315,0.0,0.009950330853168092,0.0,Dec,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
6.0,3.865979066926739,1,4.0163830207523885,37.0,6.727431724850855,0.0,0.02273948696948934,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
